Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Straight Outta Manhwa,,,25572,35471,207,3,Manhwa,Unknown,52,Finished,"Sep  11, 2019 to Aug  15, 2020","['Comedy', 'Romance']",['School'],,Naver Webtoon,Nimni (Story & Art),0,"[0, 0, 0]"
Don't Touch Me,,,25573,33298,239,1,Manhwa,Unknown,50,Finished,"Jun  8, 2020 to Jan  11, 2021","['Boys Love', 'Supernatural']",[],,KakaoPage,Leenong (Story & Art),1,"[1, 0, 0]"
Ode to Snow White,,,25585,23037,524,4,Manhwa,Unknown,Unknown,Publishing,"Oct  22, 2022 to ?","['Fantasy', 'Romance']",[],,Naver Webtoon,"Chan, Gyoul (Story), Kimhya (Art)",0,"[0, 0, 0]"
Avoiding the Heavenly Emperor,,,25591,34997,214,2,Manhwa,Unknown,110,Finished,"Feb  28, 2022 to Jul  31, 2024","['Fantasy', 'Romance']",[],,KakaoPage,"Rakoon (Art), Tamhada (Story)",0,"[0, 0, 0]"
Chunshik the Old Newbie,,,25602,33221,241,0,Manhwa,Unknown,75,Finished,"Aug  19, 2021 to Oct  20, 2022","['Action', 'Fantasy']",['Video Game'],,KakaoPage,Gegegek (Story & Art),0,"[0, 0, 0]"
We Broke Up,,,25603,35617,205,0,Manhwa,Unknown,46,Finished,"Sep  14, 2014 to Aug  9, 2015",['Romance'],[],,Naver Webtoon,"Ryu, Chaerin (Story & Art)",0,"[0, 0, 0]"
Look at Me,,,25605,52338,75,1,Manhwa,Unknown,48,Finished,"Feb  6, 2016 to Nov  16, 2016",['Drama'],[],,Lezhin Comics Webtoon,Kony (Story & Art),1,"[1, 0, 0]"
Teenage Swordsman,,,25606,25253,442,1,Manhwa,Unknown,109,Finished,"Dec  1, 2021 to Feb  23, 2024","['Action', 'Fantasy']","['Isekai', 'Video Game']",,Naver Webtoon,Hyeok-ssi (Story & Art),1,"[1, 0, 0]"
The Greatest Ascetic,,,25613,49826,86,0,Manhwa,Unknown,90,Finished,"Mar  26, 2022 to Nov  25, 2023","['Action', 'Fantasy']",[],,KakaoPage,Heukppae (Story & Art),0,"[0, 0, 0]"
The Vampire's Flower,,,25625,39346,159,0,Manhwa,Unknown,109,Finished,"Nov  25, 2018 to Apr  18, 2021","['Romance', 'Supernatural']",['Vampire'],,Naver Webtoon,"Dongmul (Art), Bulsa (Art), Shin, Jieun (Story)",1,"[0, 0, 1]"
Unhinged,,,25627,35377,208,6,Manhwa,Unknown,Unknown,Publishing,"Mar  30, 2015 to ?","['Drama', 'Mystery']","['Adult Cast', 'Gore', 'Psychological']",,comico,"Kim, Biva (Story & Art)",1,"[1, 0, 0]"
VR & RPG,,,25634,36119,197,0,Manhwa,Unknown,Unknown,Publishing,"Dec  29, 2021 to ?","['Action', 'Adventure', 'Fantasy']",['Video Game'],,Naver Webtoon,Zudahyun (Story & Art),0,"[0, 0, 0]"
Secret Star,,,25648,47200,99,0,Manhwa,Unknown,69,Finished,"May  30, 2015 to Jul  23, 2016",['Comedy'],['Idols (Male)'],,Lezhin Comics Webtoon,Mingwa (Story & Art),0,"[0, 0, 0]"
Crimson Heart,,,25649,27148,381,3,Manhwa,Unknown,53,Finished,"Nov  24, 2022 to Sep  28, 2023",['Fantasy'],[],,Naver Webtoon,None,1,"[0, 1, 0]"
Stellar Mom,,,25651,27585,369,0,Manhwa,Unknown,Unknown,Publishing,"Mar  31, 2022 to ?","['Action', 'Fantasy']",['Time Travel'],,KakaoPage,"Galsaek Panda (Story), Aurum Media (Art)",1,"[0, 1, 0]"
Prince's Lollipop,,,25654,68346,27,0,Manhwa,Unknown,104,Finished,"May  29, 2018 to May  5, 2020",['Romance'],[],,KakaoPage,"Na, Jongmin (Story), Kwon, Hana (Art)",0,"[0, 0, 0]"
The Golden Age,,,25684,27640,367,0,Manhwa,Unknown,57,Finished,"May  31, 2021 to Mar  9, 2022","['Action', 'Adventure', 'Fantasy']","['Martial Arts', 'Time Travel']",,KakaoPage,"Yeo, Beop-Ryong (Story), Park, Hui-Jin (Art)",0,"[0, 0, 0]"
Dusk Howler,,,25690,23234,516,2,Manhwa,Unknown,91,Finished,"Jul  18, 2014 to Jul  22, 2016","['Action', 'Adventure', 'Fantasy']",['Video Game'],,KakaoPage,"Taesun (Story), Nansae (Art)",0,"[0, 0, 0]"
The Archvillain's Young Patron,,,25703,21820,580,0,Manhwa,Unknown,Unknown,Publishing,"Nov  26, 2022 to ?","['Fantasy', 'Romance']","['Time Travel', 'Villainess']",,KakaoPage,"Liaran (Story), Bookcube Networks Webtoon Studio (Art)",0,"[0, 0, 0]"
Wild Dog Misfire,,,25719,54523,67,0,Manhwa,Unknown,45,Finished,"Dec  17, 2019 to Nov  21, 2020",['Drama'],"['Adult Cast', 'Detective']",,Lezhin Comics Webtoon,"Yonghyun (Story), Kim, Junghyun (Art)",0,"[0, 0, 0]"
Street Workout,,,25728,53214,71,0,Manhwa,Unknown,69,Finished,"Sep  6, 2021 to Nov  25, 2022","['Drama', 'Sports']",[],,Naver Webtoon,"Jang, Bookyu (Story & Art)",0,"[0, 0, 0]"
Bullet 6mm,,,25729,57930,56,0,Manhwa,Unknown,81,Finished,"Jan  8, 2020 to Jun  2, 2021",['Sports'],['School'],,Naver Webtoon,"Kim, Dogeun (Story & Art)",0,"[0, 0, 0]"
When I Woke Up I Became a Bagel Girl,,,25742,42399,132,0,Manhwa,Unknown,36,Finished,"Jan  17, 2014 to Jul  25, 2014","['Comedy', 'Ecchi']",['Magical Sex Shift'],,Lezhin Comics Webtoon,Tank Guy (Story & Art),0,"[0, 0, 0]"
Saving a Mercenary Unit from Bankruptcy,,,25744,26692,395,0,Manhwa,Unknown,80,Finished,"Nov  9, 2021 to Feb  8, 2023",['Fantasy'],['Isekai'],,Naver Webtoon,"Cheshire Nyaong (Story), Cheeka (Art)",0,"[0, 0, 0]"
Hiding My True Self,,,25747,20321,657,0,Manhwa,Unknown,Unknown,Publishing,"Dec  11, 2022 to ?","['Fantasy', 'Romance']",['Villainess'],,KakaoPage,"Silrokppodapureun (Story), Samo (Art)",0,"[0, 0, 0]"
Hawar in the Winter Garden,,,25748,25538,433,1,Manhwa,Unknown,86,Finished,"Nov  22, 2022 to Aug  13, 2024","['Fantasy', 'Romance']",[],,Naver Webtoon,"Minato (Story), Raret (Art)",0,"[0, 0, 0]"
A Dream Escape,,,25749,27402,374,0,Manhwa,Unknown,Unknown,Publishing,"Nov  15, 2022 to ?","['Fantasy', 'Romance']",[],,KakaoPage,"Sol, Leesu (Story), Gorilla Maid (Art)",1,"[1, 0, 0]"
Surviving a Fantasy Adventure Comic,,,25757,26050,415,0,Manhwa,Unknown,138,Finished,"Apr  13, 2022 to Jul  26, 2024","['Adventure', 'Fantasy']","['Isekai', 'Reincarnation']",,Naver Webtoon,"Maru Gongbang (Art), Jinoh (Story)",0,"[0, 0, 0]"
Only I Can See Them!,,,25758,34000,229,1,Manhwa,Unknown,54,Finished,"Jan  8, 2021 to Dec  18, 2021",['Drama'],['School'],,Naver Webtoon,LICO (Story & Art),0,"[0, 0, 0]"
Dragon Savior,,,25771,36286,195,1,Manhwa,Unknown,Unknown,Publishing,"Aug  13, 2020 to ?","['Fantasy', 'Romance']",['Isekai'],,KakaoPage,"Han, Seram (Story), TOM (Art)",1,"[0, 1, 0]"
Moonchild,,,25772,32217,259,6,Manhwa,Unknown,Unknown,Publishing,"Nov  4, 2021 to ?","['Drama', 'Supernatural']","['Psychological', 'School']",,Naver Webtoon,Ohnyun (Story & Art),0,"[0, 0, 0]"
En Garde,,,25781,62733,43,1,Manhwa,Unknown,107,Finished,"May  21, 2014 to Dec  14, 2015",['Sports'],"['Combat Sports', 'School']",,Lezhin Comics Webtoon,IRE (Story & Art),0,"[0, 0, 0]"
What's Wrong With Your Online Life?,,,25788,32524,253,1,Manhwa,Unknown,110,Finished,"Feb  13, 2021 to May  18, 2022",['Romance'],['Adult Cast'],,KakaoPage,"Jung, Kyung-Yoon (Story), Hwajin (Art), Team Orion (Art)",0,"[0, 0, 0]"
Today I Live with You,,,25797,31182,279,1,Manhwa,Unknown,114,Finished,"Dec  24, 2019 to Feb  15, 2022",['Romance'],"['Love Polygon', 'School']",,KakaoPage,"Woo, Jihye (Story), Dur (Art)",0,"[0, 0, 0]"
My Second Husband,,,25798,29068,329,1,Manhwa,Unknown,83,Finished,"Jun  27, 2022 to Nov  26, 2023","['Drama', 'Romance']","['Love Polygon', 'Psychological', 'School', 'Time Travel']",,KakaoPage,"Goeulwon (Story), Sil (Art)",1,"[1, 0, 0]"
The World of Dating,,,25799,32218,259,1,Manhwa,Unknown,70,Finished,"Apr  14, 2021 to Sep  15, 2022",['Romance'],"['Adult Cast', 'Reverse Harem']",,Naver Webtoon,Yullo (Story & Art),0,"[0, 0, 0]"
Knitting Room,,,25802,63220,42,0,Manhwa,Unknown,46,Finished,"May  1, 2019 to Feb  5, 2020","['Drama', 'Fantasy']",['Adult Cast'],,Naver Webtoon,Soyoung (Story & Art),0,"[0, 0, 0]"
Killer Stall,,,25804,50328,83,0,Manhwa,Unknown,53,Finished,"Jun  20, 2012 to Jul  10, 2013",['Action'],['Organized Crime'],,Naver Webtoon,Han (Story & Art),0,"[0, 0, 0]"
How to Hug an Elephant,,,25805,70747,18,0,Manhwa,Unknown,60,Finished,"Jan  18, 2013 to Apr  11, 2014","['Drama', 'Supernatural']",['School'],,Naver Webtoon,Baekhui (Story & Art),0,"[0, 0, 0]"
Falling in Love Immediately,,,25806,67567,29,0,Manhwa,Unknown,11,Finished,"Jan  14, 2016 to Mar  24, 2016",['Romance'],[],,Naver Webtoon,"Park, Subong (Story & Art)",0,"[0, 0, 0]"
Cafe Midnight,,,25810,56337,61,0,Manhwa,Unknown,50,Finished,"Nov  2, 2022 to Sep  27, 2023","['Drama', 'Romance']",['Time Travel'],,KakaoPage,Sumin (Story & Art),0,"[0, 0, 0]"
Dangeum and Jigyo,,,25811,42124,134,0,Manhwa,Unknown,38,Finished,"Nov  20, 2018 to Jan  11, 2022","['Boys Love', 'Fantasy']",[],,Lezhin Comics Webtoon,PingPu (Story & Art),0,"[0, 0, 0]"
What the Duke Picked Up in the Forest,,,25814,22550,545,0,Manhwa,Unknown,95,Finished,"Oct  21, 2022 to Jun  16, 2024","['Drama', 'Fantasy']",['Time Travel'],,Naver Webtoon,"Moncher (Story), Jep (Art)",0,"[0, 0, 0]"
The Poem of Aster and Hana,,,25822,62734,43,0,Manhwa,Unknown,48,Finished,"Feb  1, 2019 to Mar  13, 2020",['Romance'],['School'],,Lezhin Comics Webtoon,"Saebyeolsut (Story), Yunamul (Art)",0,"[0, 0, 0]"
Ming Gi Nyu,,,25823,66991,31,0,Manhwa,Unknown,203,Finished,"Apr  2, 2016 to May  16, 2020","['Drama', 'Romance']",[],,Lezhin Comics Webtoon,"Kwon, Gye Lim (Story & Art)",0,"[0, 0, 0]"
Dororo Re:Verse,,,25847,23929,489,0,Manhwa,Unknown,Unknown,Publishing,"Dec  27, 2022 to ?","['Action', 'Supernatural']",[],,KakaoPage,"Lee, Dokyung (Story), Bean (Art)",2,"[1, 0, 1]"
Complicated Cohabitation,,,25871,31244,278,0,Manhwa,Unknown,80,Finished,"Jun  18, 2021 to Mar  26, 2022",['Romance'],['Adult Cast'],,KakaoPage,"Hwang, Han-Young (Story), I-room (Art)",0,"[0, 0, 0]"
The Borderliners,,,25874,65124,37,0,Manhwa,Unknown,48,Finished,"Jan  27, 2022 to Aug  18, 2022","['Drama', 'Mystery', 'Supernatural']",[],,KakaoPage,"Lenka (Story), Nutella (Art)",0,"[0, 0, 0]"
How to Clear a Dating Sim as a Side Character,,,25877,25168,444,4,Manhwa,Unknown,Unknown,Publishing,"Dec  2, 2021 to ?","['Fantasy', 'Romance']",['Isekai'],,KakaoPage,"Cherti (Story), Metal Kang (Art)",0,"[0, 0, 0]"
Master of the Divine Beasts,,,25884,51974,76,0,Manhwa,Unknown,123,Finished,"Jun  30, 2014 to May  29, 2017","['Action', 'Fantasy']",[],,KakaoPage,"Taesun (Story), Zev (Art)",0,"[0, 0, 0]"
The Cutest Little Villainess,,,25887,23235,516,0,Manhwa,Unknown,Unknown,Publishing,"Jan  4, 2023 to ?",['Fantasy'],['Time Travel'],,KakaoPage,"Choi, Dododo (Story), R (Art)",0,"[0, 0, 0]"
Evergreen Tea Shop,,,25889,45762,108,0,Manhwa,Unknown,100,Finished,"Jan  13, 2014 to Dec  7, 2015",['Romance'],['Love Polygon'],,Naver Webtoon,"Zenyu (Art), Go, Byeongjun (Story)",0,"[0, 0, 0]"
Game of Doppelganger,,,25894,41286,141,0,Manhwa,Unknown,60,Finished,"Feb  14, 2020 to Mar  21, 2021",['Suspense'],"['High Stakes Game', 'Psychological', 'School', 'Survival']",,Naver Webtoon,"Kingsenal (Story), Jwiju (Art)",0,"[0, 0, 0]"
Toymaker Tria's Tyrant Problem,,,25924,29023,330,2,Manhwa,Unknown,Unknown,Publishing,"Jan  11, 2023 to ?",['Fantasy'],['Reverse Harem'],,KakaoPage,"Harasyo (Story), Sete (Art)",0,"[0, 0, 0]"
Blood Strangers,,,25933,39891,153,1,Manhwa,Unknown,90,Finished,"May  13, 2019 to Feb  16, 2021",['Supernatural'],['Vampire'],,Lezhin Comics Webtoon,1230 (Story & Art),0,"[0, 0, 0]"
Tale of the Tiger's Bride,,,25934,64652,38,0,Manhwa,Unknown,Unknown,Publishing,"Jun  5, 2022 to ?","['Comedy', 'Supernatural']",['Anthropomorphic'],,Naver Webtoon,Gochu Chamchi (Story & Art),0,"[0, 0, 0]"
An Exclusive Contract,,,25945,55870,62,0,Manhwa,Unknown,73,On Hiatus,"Aug  13, 2018 to Nov  7, 2022",['Boys Love'],['Adult Cast'],,KakaoPage,Geomtik (Story & Art),0,"[0, 0, 0]"
Revoke This Wish!,,,25955,41961,136,0,Manhwa,Unknown,70,Finished,"Jul  27, 2021 to Aug  2, 2022","['Fantasy', 'Romance']",['Time Travel'],,KakaoPage,"Muffin (Story), Pie (Art)",0,"[0, 0, 0]"
Our Class Idol,,,26004,44229,118,0,Manhwa,Unknown,8,Finished,"Nov  5, 2017 to Dec  24, 2017",['Drama'],['School'],,Naver Webtoon,"Park, Tae-Jun (Story & Art)",1,"[0, 0, 1]"
The Real Antismoking Campaign Manhwa,,,26005,34211,225,0,Manhwa,Unknown,10,Finished,"Jul  21, 2015 to Sep  22, 2015","['Drama', 'Romance']","['Delinquents', 'Educational', 'School']",,Naver Webtoon,"Park, Tae-Jun (Story & Art)",0,"[0, 0, 0]"
The Dignity of Romance,,,26009,47414,98,1,Manhwa,Unknown,Unknown,Publishing,"May  31, 2022 to ?",['Romance'],['Adult Cast'],,KakaoPage,"Jin, Soye (Story), Munzi (Art)",0,"[0, 0, 0]"
Half of Me,,,26019,28751,337,3,Manhwa,Unknown,Unknown,Publishing,"Jul  27, 2022 to ?","['Boys Love', 'Supernatural']",['School'],,Lezhin Comics Webtoon,"samk (Story), Juhan (Art)",0,"[0, 0, 0]"
Lunar Lover,,,26069,62130,45,0,Manhwa,Unknown,65,Finished,"Aug  18, 2017 to Jan  11, 2019","['Drama', 'Romance', 'Supernatural']",[],,KakaoPage,"Lee, Sang-Eun (Art), Towoo (Story)",0,"[0, 0, 0]"
"Please Repent, Your Grace!",,,26074,36659,190,2,Manhwa,Unknown,Unknown,Publishing,"Nov  10, 2022 to ?",['Fantasy'],"['Isekai', 'Reincarnation']",,KakaoPage,"Byeolbyeolmbyeolmbyeolmyeong (Story), Dai (Art)",0,"[0, 0, 0]"
My Marital Delusions!,,,26076,54525,67,1,Manhwa,Unknown,120,Finished,"Dec  24, 2020 to Jun  3, 2023","['Drama', 'Romance']",['School'],,Naver Webtoon,Munju (Story & Art),0,"[0, 0, 0]"
Apollo's Heart,,,26078,30969,284,0,Manhwa,Unknown,80,Finished,"Dec  12, 2022 to May  9, 2024","['Drama', 'Romance']",['Adult Cast'],,KakaoPage,"Lee, Bona (Story), Kyutto (Art)",1,"[0, 1, 0]"
Her Ladyship Objects to This Marriage!,,,26088,28443,345,0,Manhwa,Unknown,106,Finished,"Nov  17, 2021 to Jan  31, 2024","['Fantasy', 'Romance']",[],,KakaoPage,"Ranov (Story), Teju (Art)",0,"[0, 0, 0]"
The End of Unrequited Love,,,26108,54526,67,0,Manhwa,Unknown,Unknown,Publishing,"Feb  7, 2022 to ?",['Romance'],['School'],,Naver Webtoon,Sungeo (Story & Art),0,"[0, 0, 0]"
Red and Mad,,,26113,27586,369,2,Manhwa,Unknown,Unknown,Publishing,"Jan  5, 2023 to ?","['Adventure', 'Fantasy', 'Romance']",['Time Travel'],,KakaoPage,"Gwon, Gyeoeul (Story), Dumdum (Art)",0,"[0, 0, 0]"
My Borrowed Body,,,26165,47531,97,0,Manhwa,Unknown,50,Finished,"Jul  29, 2019 to Jun  29, 2020",['Romance'],"['Love Polygon', 'School']",,KakaoPage,Bagsegye (Story & Art),0,"[0, 0, 0]"
Girl Reborn,,,26166,48173,94,0,Manhwa,Unknown,27,Finished,"Jun  28, 2016 to Dec  3, 2017","['Drama', 'Romance']","['Magical Sex Shift', 'School']",,Lezhin Comics Webtoon,"Appling (Story), Ppulsaseum (Art)",0,"[0, 0, 0]"
Lady Swindler,,,26176,29569,317,1,Manhwa,Unknown,70,Finished,"Dec  25, 2022 to May  12, 2024","['Fantasy', 'Romance']",[],,KakaoPage,"Portofino (Story), Wiyeon (Art)",0,"[0, 0, 0]"
"Please Teach Me, Senior",,,26198,51769,77,0,Manhwa,Unknown,60,Finished,"Jun  22, 2022 to May  22, 2023","['Drama', 'Romance']",['Adult Cast'],,KakaoPage,"Jinjeori (Story), Heehee (Art), Ieungi (Art)",0,"[0, 0, 0]"
The Cure for Passion,,,26222,20827,630,0,Manhwa,Unknown,Unknown,Publishing,"Jul  23, 2022 to ?","['Fantasy', 'Romance']",[],,KakaoPage,"Moncher (Story), Solppit (Art)",0,"[0, 0, 0]"
Suhee0,,,26230,28752,337,1,Manhwa,Unknown,Unknown,Publishing,"Jul  1, 2021 to ?",['Drama'],['Psychological'],,Naver Webtoon,Saengil Gibun (Story & Art),1,"[1, 0, 0]"
Secret Player,,,26236,27105,382,1,Manhwa,Unknown,Unknown,Publishing,"Sep  22, 2022 to ?","['Action', 'Sci-Fi']",[],,Naver Webtoon,"Sanji Jiksong (Story), Najihaji (Art)",0,"[0, 0, 0]"
Knife in Her Heart,,,26239,25541,433,6,Manhwa,Unknown,Unknown,Publishing,"Jun  30, 2019 to ?",['Drama'],['School'],,Naver Webtoon,Ori (Story & Art),0,"[0, 0, 0]"
The Villainess's Dazzling Debut,,,26279,26600,398,0,Manhwa,Unknown,Unknown,Publishing,"Jan  15, 2023 to ?",['Fantasy'],"['Reverse Harem', 'Time Travel', 'Villainess']",,KakaoPage,"Inibeu (Story), ChimpanZ (Art)",0,"[0, 0, 0]"
When the Villain and the Villain Meet,,,26286,28244,350,1,Manhwa,Unknown,Unknown,Publishing,"Jan  8, 2023 to ?","['Fantasy', 'Romance']",[],,Naver Webtoon,"Im, Hayam (Story), Ssogari (Art)",0,"[0, 0, 0]"
The Child of a Star,,,26293,53184,72,0,Manhwa,Unknown,47,Finished,"Jan  24, 2020 to Nov  13, 2020","['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,KakaoPage,Haemalgeum (Story & Art),0,"[0, 0, 0]"
Running After a Breakup,,,26321,70750,18,0,Manhwa,Unknown,61,Finished,"Sep  6, 2017 to Sep  5, 2018","['Drama', 'Sports']",['Adult Cast'],,JusToon,Dolbae (Story & Art),0,"[0, 0, 0]"
To the Stars I Love,,,26335,41266,142,0,Manhwa,Unknown,100,Finished,"May  18, 2022 to Jun  19, 2024","['Romance', 'Supernatural']",['Showbiz'],,Naver Webtoon,"Gonarija (Story), Soojeong (Art)",0,"[0, 0, 0]"
Lulutier's Fiery Final Days,,,26348,20952,623,1,Manhwa,Unknown,61,Finished,"Mar  7, 2023 to Jun  18, 2024","['Fantasy', 'Romance']",[],,KakaoPage,"Subi (Story), Baek, Hana (Art)",0,"[0, 0, 0]"
Connect,,,26351,39225,160,0,Manhwa,Unknown,82,Finished,"May  14, 2019 to Oct  27, 2020","['Supernatural', 'Suspense']",[],,Naver Webtoon,"Shin, Dae-sung (Story & Art)",0,"[0, 0, 0]"
Wish Made by a Star,,,26372,35621,205,0,Manhwa,Unknown,64,Finished,"Feb  15, 2022 to Jan  10, 2023","['Romance', 'Supernatural']",['School'],,KakaoPage,Paka (Story & Art),0,"[0, 0, 0]"
The Duchess Who Sees Ghosts,,,26384,25096,446,0,Manhwa,Unknown,120,Finished,"Aug  18, 2021 to Jul  5, 2023","['Fantasy', 'Romance', 'Supernatural']",['Reincarnation'],,KakaoPage,"Garamdal (Story), Minsam (Art), Dalcheon (Art)",0,"[0, 0, 0]"
Planetary Human II: Globe,,,26385,53553,70,0,Manhwa,Unknown,61,Finished,"Nov  29, 2022 to Dec  12, 2023","['Supernatural', 'Suspense']",['Psychological'],,Naver Webtoon,"Jo, Seok (Story & Art)",0,"[0, 0, 0]"
Dating My Best Friend's Sister,,,26388,49398,88,0,Manhwa,Unknown,67,Finished,"Dec  20, 2022 to May  18, 2024",['Romance'],['Adult Cast'],,KakaoPage,"Paige, Violet (Story), Pihu (Art)",0,"[0, 0, 0]"
Kitchen Soldier,,,26425,35379,208,0,Manhwa,Unknown,235,Finished,"Apr  19, 2019 to Sep  15, 2023","['Drama', 'Gourmet', 'Supernatural']","['Adult Cast', 'Military']",,Naver Webtoon,"JRobin (Story), Lee, Jinsu (Art)",1,"[0, 1, 0]"
Denounce,,,26435,37750,176,2,Manhwa,Unknown,70,Finished,"Feb  6, 2022 to May  7, 2023",['Drama'],['Visual Arts'],,Naver Webtoon,YoonYe (Story & Art),0,"[0, 0, 0]"
I'm Nobody's Shadow,,,26442,24367,473,0,Manhwa,Unknown,Unknown,Publishing,"Mar  15, 2023 to ?","['Drama', 'Fantasy']","['Time Travel', 'Visual Arts']",,Naver Webtoon,"Rana (Story), Yuseong (Art)",1,"[1, 0, 0]"
"Move, I'm Deciding the Ending!",,,26448,27403,374,0,Manhwa,Unknown,Unknown,Publishing,"Mar  20, 2023 to ?","['Fantasy', 'Romance']","['Isekai', 'Villainess']",,KakaoPage,"Nokta (Story), Shirosaki, Shino (Art)",0,"[0, 0, 0]"
Free Draw,,,26476,40036,152,0,Manhwa,Unknown,514,Finished,"Nov  1, 2013 to Oct  6, 2023",['Drama'],['School'],,Naver Webtoon,"Jeon, Seonwook (Story & Art)",0,"[0, 0, 0]"
Summer of Us,,,26480,59454,52,0,Manhwa,Unknown,62,Finished,"Mar  10, 2016 to Aug  18, 2017",['Romance'],['Adult Cast'],,KakaoPage,"Kim, Su Yeon (Art), Choi, Soohyun (Story)",0,"[0, 0, 0]"
All I Want Is You,,,26484,62740,43,0,Manhwa,Unknown,100,Finished,"Jun  2, 2020 to May  15, 2022","['Drama', 'Romance']",['Adult Cast'],,Naver Webtoon,"Dalkom J (Story), sage (Art)",0,"[0, 0, 0]"
Honey Honey Wedding,,,26485,57468,57,1,Manhwa,Unknown,116,Finished,"Jun  10, 2017 to Jul  20, 2019",['Romance'],[],,Naver Webtoon,"Moon, Na Young (Art), No, Seungah (Story)",0,"[0, 0, 0]"
My Bad Younger Man,,,26500,48891,90,0,Manhwa,Unknown,120,Finished,"Mar  26, 2020 to Feb  10, 2023",['Romance'],['Adult Cast'],,KakaoPage,"Kim, Su Yeon (Art), Yoon, Choa (Story)",0,"[0, 0, 0]"
The Princess After the Revolution,,,26506,44922,113,0,Manhwa,Unknown,51,Finished,"Dec  21, 2021 to Oct  25, 2022","['Drama', 'Romance']","['Adult Cast', 'Reincarnation', 'Workplace']",,Naver Webtoon,Euaeng (Story & Art),0,"[0, 0, 0]"
The Savage World,,,26509,50672,82,1,Manhwa,Unknown,66,Finished,"Feb  20, 2020 to Sep  9, 2021","['Drama', 'Romance']","['Adult Cast', 'Psychological', 'Workplace']",,KakaoPage,"Woo, Jihye (Story), Hwajeong (Art)",0,"[0, 0, 0]"
A Monstrous First Day,,,26514,25989,417,1,Manhwa,Unknown,Unknown,Publishing,"Jul  20, 2022 to ?","['Drama', 'Fantasy']",['Adult Cast'],,KakaoPage,"Zephygaru (Art), Piajoa (Story)",0,"[0, 0, 0]"
A Handsome Swordsman,,,26525,32786,249,0,Manhwa,Unknown,100,Finished,"Dec  9, 2020 to Jun  28, 2022","['Action', 'Fantasy']",['Martial Arts'],,KakaoPage,"Vesta (Story), BaeDA (Art)",1,"[1, 0, 0]"
Unmelting Words,,,26529,48428,93,0,Manhwa,Unknown,49,Finished,"Aug  31, 2019 to Apr  5, 2020","['Mystery', 'Supernatural']",['Detective'],,KakaoPage,"Michii (Story), Nokcha (Art)",0,"[0, 0, 0]"
Youth Market,,,26566,64048,40,0,Manhwa,Unknown,158,Finished,"Oct  22, 2017 to Sep  7, 2020",['Suspense'],"['Adult Cast', 'High Stakes Game', 'Survival']",,KakaoPage,"Caribo (Art), Son, Kyuho (Story)",0,"[0, 0, 0]"
Lifesaving Romance,,,26567,29270,325,1,Manhwa,Unknown,66,Finished,"Jul  20, 2021 to Dec  6, 2022",['Romance'],['Adult Cast'],,Naver Webtoon,"Soo (Story), Seojeong (Art)",0,"[0, 0, 0]"
The Ugly Duckling's Secret Pouch,,,26580,26233,409,0,Manhwa,Unknown,Unknown,Publishing,"Mar  25, 2023 to ?","['Fantasy', 'Romance']","['Isekai', 'Reincarnation']",,KakaoPage,"Purple Lemon (Story), Garip (Art)",0,"[0, 0, 0]"
"Good Night, See You in My Dreams",,,26585,47534,97,1,Manhwa,Unknown,Unknown,Publishing,"May  27, 2019 to ?","['Drama', 'Mystery']","['Psychological', 'School']",,Lezhin Comics Webtoon,EErun (Story & Art),0,"[0, 0, 0]"
Man on the Screen,,,26587,50139,84,0,Manhwa,Unknown,27,Finished,"Apr  5, 2019 to Oct  11, 2019",['Boys Love'],[],,Lezhin Comics Webtoon,Nagil (Story & Art),0,"[0, 0, 0]"
From Pakuri to Assistant?!,,,26591,46786,102,0,Manhwa,Unknown,60,Finished,"Jul  18, 2019 to Apr  23, 2020","['Boys Love', 'Comedy']",['Otaku Culture'],,KakaoPage,"Durumari (Story), Dorang (Art)",0,"[0, 0, 0]"
The Fake Lady of House Silkisia,,,26606,19625,697,8,Manhwa,Unknown,Unknown,Publishing,"Apr  14, 2023 to ?","['Fantasy', 'Romance']",['Time Travel'],,KakaoPage,"Seol, Yilynn (Story), DIDIYA (Art)",0,"[0, 0, 0]"
Date on Christmas,,,26608,68762,26,0,Manhwa,Unknown,89,Finished,"Dec  5, 2019 to Jun  25, 2022",['Romance'],"['Adult Cast', 'Workplace']",,KakaoPage,"Jung, Kyung-Yoon (Story), Maliyn (Art)",0,"[0, 0, 0]"
"Divorce Is Easy, but Love Is Hard",,,26619,31520,273,0,Manhwa,Unknown,Unknown,Publishing,"Apr  11, 2023 to ?",['Romance'],['Workplace'],,Naver Webtoon,"Palgarak (Art), Juicylincy (Story)",0,"[0, 0, 0]"
There Are No Demons,,,26637,45250,111,2,Manhwa,Unknown,Unknown,Publishing,"Feb  28, 2023 to ?",['Horror'],[],,Naver Webtoon,Eomneun Saram (Story & Art),0,"[0, 0, 0]"
Dear My Rude Darling With Multiple Personality,,,26640,33597,235,1,Manhwa,Unknown,Unknown,Publishing,"Apr  20, 2023 to ?",['Romance'],[],,KakaoPage,"Zetson (Art), Jagyum (Story)",0,"[0, 0, 0]"
